name,ksads1_id,ksads2_id
mh_p/y_ksads__ptsd__pres_017,2057,1715
mh_p/y_ksads__ptsd__past_017,2058,1716
mh_p/y_ksads__ptsd__past_017__01,2059,1717
mh_p/y_ksads__ptsd__pres_018,2060,1718
mh_p/y_ksads__ptsd__past_018,2061,1719
mh_p/y_ksads__ptsd__past_018__01,2062,1720
mh_p/y_ksads__ptsd__pres_,2063,1721
mh_p/y_ksads__ptsd__pres_021___1,2064,1722
mh_p/y_ksads__ptsd__past_024__mo,2104,1762
mh_p/y_ksads__ptsd__past_024__yr,2104,1762
mh_p/y_ksads__ptsd__pres_021___2,2065,1723
mh_p/y_ksads__ptsd__pres_021___3,2066,1724
mh_p/y_ksads__ptsd__pres_021___4,2067,1725
mh_p/y_ksads__ptsd__pres_021___5,2068,1726
mh_p/y_ksads__ptsd__pres_021___6,2069,1727
mh_p/y_ksads__ptsd__past_,2070,1728
mh_p/y_ksads__ptsd__past_021___1,2071,1729
mh_p/y_ksads__ptsd__past_021___2,2072,1730
mh_p/y_ksads__ptsd__past_021___3,2073,1731
mh_p/y_ksads__ptsd__past_021___4,2074,1732
mh_p/y_ksads__ptsd__past_021___5,2075,1733
mh_p/y_ksads__ptsd__past_021___6,2076,1734
mh_p/y_ksads__ptsd__pres_022,2077,1735
mh_p/y_ksads__ptsd__past_022,2078,1736
mh_p/y_ksads__ptsd__past_023__mo,2079,1737
mh_p/y_ksads__ptsd__past_023__yr,2079,1737
mh_p/y_ksads__ptsd_,2080,1738
mh_p/y_ksads__ptsd_001__01,2081,1739
mh_p/y_ksads__ptsd_001__02,2082,1740
mh_p/y_ksads__ptsd_001__03,2083,1741
mh_p/y_ksads__ptsd_001__04,2084,1742
mh_p/y_ksads__ptsd_001__05,2085,1743
mh_p/y_ksads__ptsd_001__06,2086,1744
mh_p/y_ksads__ptsd_001__07,2087,1745
mh_p/y_ksads__ptsd_001__08,2088,1746
mh_p/y_ksads__ptsd_001__09,2089,1747
mh_p/y_ksads__ptsd_001__10,2090,1748
mh_p/y_ksads__ptsd_001__11,2091,1749
mh_p/y_ksads__ptsd_001__12,2092,1750
mh_p/y_ksads__ptsd_001__13,2093,1751
mh_p/y_ksads__ptsd_001__14,2094,1752
mh_p/y_ksads__ptsd_001__15,2095,1753
mh_p/y_ksads__ptsd_001__16,2096,1754
mh_p/y_ksads__ptsd_001__17,2097,1755
mh_p/y_ksads__ptsd_001__18,2098,1756
mh_p/y_ksads__ptsd_001__19,2099,1757
mh_p/y_ksads__ptsd_001__20,2100,1758
mh_p/y_ksads__ptsd_001__21,2101,1759
mh_p/y_ksads__ptsd_001__22,2102,1760
mh_p/y_ksads__ptsd__pres_001,2009,1667
mh_p/y_ksads__ptsd__past_001,2010,1668
mh_p/y_ksads__ptsd__past_001__01,2011,1669
mh_p/y_ksads__ptsd__pres_002,2012,1670
mh_p/y_ksads__ptsd__past_002,2013,1671
mh_p/y_ksads__ptsd__past_002__01,2014,1672
mh_p/y_ksads__ptsd__pres_003,2015,1673
mh_p/y_ksads__ptsd__past_003,2016,1674
mh_p/y_ksads__ptsd__past_003__01,2017,1675
mh_p/y_ksads__ptsd__pres_004,2018,1676
mh_p/y_ksads__ptsd__past_004,2019,1677
mh_p/y_ksads__ptsd__past_004__01,2020,1678
mh_p/y_ksads__ptsd__pres_005,2021,1679
mh_p/y_ksads__ptsd__past_005,2022,1680
mh_p/y_ksads__ptsd__past_005__01,2023,1681
mh_p/y_ksads__ptsd__pres_006,2024,1682
mh_p/y_ksads__ptsd__past_006,2025,1683
mh_p/y_ksads__ptsd__past_006__01,2026,1684
mh_p/y_ksads__suic__pres_006,1112,810
mh_p/y_ksads__suic__past_006,1124,822
mh_p/y_ksads__suic__pres_007___1,1113,811
mh_p/y_ksads__suic__pres_007___2,1113,811
mh_p/y_ksads__suic__pres_007___3,1113,811
mh_p/y_ksads__suic__pres_007___4,1113,811
mh_p/y_ksads__suic__pres_007___5,1113,811
mh_p/y_ksads__suic__pres_007___6,1113,811
mh_p/y_ksads__suic__pres_007__01,1114,812
mh_p/y_ksads__suic__past_007,1125,823
mh_p/y_ksads__suic__past_007__01__mo,1126,824
mh_p/y_ksads__suic__past_007__01__txt,1126,824
mh_p/y_ksads__suic__past_007__01__yr,1126,824
mh_p/y_ksads__suic__past_007__02__mo,1126,824
mh_p/y_ksads__suic__past_007__02__txt,1126,824
mh_p/y_ksads__suic__past_007__02__yr,1126,824
mh_p/y_ksads__suic__past_007__03__mo,1126,824
mh_p/y_ksads__suic__past_007__03__txt,1126,824
mh_p/y_ksads__suic__past_007__03__yr,1126,824
mh_p/y_ksads__suic__past_007__04__mo,1126,824
mh_p/y_ksads__suic__past_007__04__txt,1126,824
mh_p/y_ksads__suic__past_007__04__yr,1126,824
mh_p/y_ksads__suic__past_007__05__mo,1126,824
mh_p/y_ksads__suic__past_007__05__txt,1126,824
mh_p/y_ksads__suic__past_007__05__yr,1126,824
mh_p/y_ksads__suic__past_007__06__mo,1126,824
mh_p/y_ksads__suic__past_007__06__txt,1126,824
mh_p/y_ksads__suic__past_007__06__yr,1126,824
mh_p/y_ksads__suic__past_007__07__01,1127,825
mh_p/y_ksads__suic__past_007__07__02,1127,825
mh_p/y_ksads__suic__past_007__07__03,1127,825
mh_p/y_ksads__suic__past_007__07__04,1127,825
mh_p/y_ksads__suic__past_007__07__05,1127,825
mh_p/y_ksads__suic__past_007__07__06,1127,825
mh_p/y_ksads__suic__pres_001,1105,803
mh_p/y_ksads__suic__pres_001__01,1106,804
mh_p/y_ksads__suic__past_001,1115,813
mh_p/y_ksads__suic__past_001__01,1116,814
mh_p/y_ksads__suic__past_001__txt,1117,815
mh_p/y_ksads__suic__pres_002,1107,805
mh_p/y_ksads__suic__past_002__01__mo,1118,816
mh_p/y_ksads__suic__past_002__01__yr,1118,816
mh_p/y_ksads__suic__past_002,1119,817
mh_p/y_ksads__suic__pres_003,1108,806
mh_p/y_ksads__suic__past_003,1120,818
mh_p/y_ksads__suic__pres_004,1109,807
mh_p/y_ksads__suic__past_004,1121,819
mh_p/y_ksads__suic__pres_005___0,1110,808
mh_p/y_ksads__suic__pres_005___1,1110,808
mh_p/y_ksads__suic__pres_005___2,1110,808
mh_p/y_ksads__suic__pres_005___3,1110,808
mh_p/y_ksads__suic__pres_005___4,1110,808
mh_p/y_ksads__suic__pres_005___5,1110,808
mh_p/y_ksads__suic__pres_005___6,1110,808
mh_p/y_ksads__suic__pres_005___7,1110,808
mh_p/y_ksads__suic__pres_005___8,1110,808
mh_p/y_ksads__suic__pres_005__txt,1111,809
mh_p/y_ksads__suic__past_005__txt,1122,820
mh_p/y_ksads__suic__past_005___0,1123,821
mh_p/y_ksads__suic__past_005___1,1123,821
mh_p/y_ksads__suic__past_005___2,1123,821
mh_p/y_ksads__suic__past_005___3,1123,821
mh_p/y_ksads__suic__past_005___4,1123,821
mh_p/y_ksads__suic__past_005___5,1123,821
mh_p/y_ksads__suic__past_005___6,1123,821
mh_p/y_ksads__suic__past_005___7,1123,821
mh_p/y_ksads__suic__past_005___8,1123,821
mh_p/y_ksads__dmdd_001,961,665
mh_p/y_ksads__dmdd_002,962,666
mh_p/y_ksads__dmdd_003,963,667
mh_p/y_ksads__dmdd_004,964,668
mh_p/y_ksads__dmdd_005,965,669
mh_p/y_ksads__dmdd_,966,670
mh_p/y_ksads__dmdd_006___1,967,671
mh_p/y_ksads__dmdd_006___2,968,672
mh_p/y_ksads__dmdd_006___3,969,673
mh_p/y_ksads__dmdd_006___4,970,674
mh_p/y_ksads__dmdd_007,971,675
mh_p/y_ksads__dmdd_008__mo,972,676
mh_p/y_ksads__psych__pres_,1684,
mh_p/y_ksads__psych__pres_007___1,1685,
mh_p/y_ksads__psych__pres_007___2,1686,
mh_p/y_ksads__psych__pres_007___3,1687,
mh_p/y_ksads__psych__pres_007___4,1688,
mh_p/y_ksads__psych__pres_007___5,1689,
mh_p/y_ksads__psych__past_,1694,1370
mh_p/y_ksads__psych__past_007___1,1695,1371
mh_p/y_ksads__psych__past_007___2,1696,1372
mh_p/y_ksads__psych__past_007___3,1697,1373
mh_p/y_ksads__psych__past_007___4,1698,1374
mh_p/y_ksads__psych__past_007___5,1699,1375
mh_p/y_ksads__psych__pres_,1700,1376
mh_p/y_ksads__psych__past_009___1,1701,1377
mh_p/y_ksads__psych__pres_009___1,1701,1377
mh_p/y_ksads__psych__past_009___2,1702,1378
mh_p/y_ksads__psych__pres_009___2,1702,1378
mh_p/y_ksads__psych__past_009___3,1703,1379
mh_p/y_ksads__psych__pres_009___3,1703,1379
mh_p/y_ksads__psych__past_009___4,1704,1380
mh_p/y_ksads__psych__pres_009___4,1704,1380
mh_p/y_ksads__psych__past_009___5,1705,1381
mh_p/y_ksads__psych__pres_009___5,1705,1381
mh_p/y_ksads__psych__past_009___6,1706,1382
mh_p/y_ksads__psych__pres_009___6,1706,1382
mh_p/y_ksads__psych__pres_010,1707,1383
mh_p/y_ksads__psych__past_010,1716,1386
mh_p/y_ksads__psych__pres_011,1708,
mh_p/y_ksads__psych__past_011,1717,
mh_p/y_ksads__psych__pres_012,1709,
mh_p/y_ksads__psych__past_012,1718,
mh_p/y_ksads__psych__pres_,1710,
mh_p/y_ksads__psych__pres_013___1,1711,
mh_p/y_ksads__psych__pres_013___2,1712,
mh_p/y_ksads__psych__pres_013___3,1713,
mh_p/y_ksads__psych__pres_013___4,1714,
mh_p/y_ksads__psych__pres_013___5,1715,
mh_p/y_ksads__psych__past_,1719,
mh_p/y_ksads__psych__past_013___1,1720,
mh_p/y_ksads__psych__past_013___2,1721,
mh_p/y_ksads__psych__past_013___3,1722,
mh_p/y_ksads__psych__past_013___4,1723,
mh_p/y_ksads__psych__past_013___5,1724,
mh_p/y_ksads__psych__pres_,1725,1389
mh_p/y_ksads__psych__pres_014___1,1726,1390
mh_p/y_ksads__psych__pres_014___2,1727,1391
mh_p/y_ksads__psych__pres_014___3,1728,1392
mh_p/y_ksads__psych__pres_014___4,1729,1393
mh_p/y_ksads__psych__pres_014___5,1730,1394
mh_p/y_ksads__psych__pres_014___6,1731,1395
mh_p/y_ksads__psych__pres_014___7,1732,1396
mh_p/y_ksads__psych__past_,1734,
mh_p/y_ksads__psych__past_014___1,1735,
mh_p/y_ksads__psych__past_014___2,1736,
mh_p/y_ksads__psych__past_014___3,1737,
mh_p/y_ksads__psych__past_014___4,1738,
mh_p/y_ksads__psych__past_014___5,1739,
mh_p/y_ksads__psych__past_014___6,1740,
mh_p/y_ksads__psych__past_014___7,1741,
mh_p/y_ksads__psych__pres_014__01,1733,1397
mh_p/y_ksads__psych_,1662,1344
mh_p/y_ksads__psych__past_001___1,1663,1345
mh_p/y_ksads__psych__pres_001___1,1663,1345
mh_p/y_ksads__psych__past_001___2,1664,1346
mh_p/y_ksads__psych__pres_001___2,1664,1346
mh_p/y_ksads__psych__past_001___3,1665,1347
mh_p/y_ksads__psych__pres_001___3,1665,1347
mh_p/y_ksads__psych__past_001___4,1666,1348
mh_p/y_ksads__psych__pres_001___4,1666,1348
mh_p/y_ksads__psych__past_001___5,1667,1349
mh_p/y_ksads__psych__pres_001___5,1667,1349
mh_p/y_ksads__psych_,1668,1350
mh_p/y_ksads__psych__past_001__v01___1,1669,1351
mh_p/y_ksads__psych__pres_001__v01___1,1669,1351
mh_p/y_ksads__psych__past_001__v01___2,1670,1352
mh_p/y_ksads__psych__pres_001__v01___2,1670,1352
mh_p/y_ksads__psych__past_001__v01___3,1671,1353
mh_p/y_ksads__psych__pres_001__v01___3,1671,1353
mh_p/y_ksads__psych__past_001__v01___4,1672,1354
mh_p/y_ksads__psych__pres_001__v01___4,1672,1354
mh_p/y_ksads__psych__past_001__v01___5,1673,1355
mh_p/y_ksads__psych__pres_001__v01___5,1673,1355
mh_p/y_ksads__psych__pres_001__01,1674,1356
mh_p/y_ksads__psych__pres_,1675,1357
mh_p/y_ksads__psych__past_002___1,1676,1358
mh_p/y_ksads__psych__pres_002___1,1676,1358
mh_p/y_ksads__psych__past_002___2,1677,1359
mh_p/y_ksads__psych__pres_002___2,1677,1359
mh_p/y_ksads__psych__past_002___3,1678,1360
mh_p/y_ksads__psych__pres_002___3,1678,1360
mh_p/y_ksads__psych__past_002___4,1679,1361
mh_p/y_ksads__psych__pres_002___4,1679,1361
mh_p/y_ksads__psych__pres_003,1680,1362
mh_p/y_ksads__psych__past_003,1690,1366
mh_p/y_ksads__psych__pres_004,1681,
mh_p/y_ksads__psych__past_004,1691,
mh_p/y_ksads__psych__pres_005,1682,
mh_p/y_ksads__psych__past_005,1692,
mh_p/y_ksads__psych__pres_006,1683,
mh_p/y_ksads__psych__past_006,1693,
mh_p/y_ksads__panic__pres_,1742,1400
mh_p/y_ksads__panic__pres_001___1,1743,1401
mh_p/y_ksads__panic__pres_001___2,1744,1402
mh_p/y_ksads__panic__pres_001___3,1745,1403
mh_p/y_ksads__panic__pres_001___4,1746,1404
mh_p/y_ksads__panic__pres_001___5,1747,1405
mh_p/y_ksads__panic__pres_001___6,1748,1406
mh_p/y_ksads__panic__pres_001___7,1749,1407
mh_p/y_ksads__panic__pres_001___8,1750,1408
mh_p/y_ksads__panic__pres_001___9,1751,1409
mh_p/y_ksads__panic__pres_001___10,1752,1410
mh_p/y_ksads__panic__pres_001___11,1753,1411
mh_p/y_ksads__panic__pres_001___12,1754,1412
mh_p/y_ksads__panic__pres_001___13,1755,1413
mh_p/y_ksads__panic__past_,1760,1418
mh_p/y_ksads__panic__past_001___1,1761,1419
mh_p/y_ksads__panic__past_001___2,1762,1420
mh_p/y_ksads__panic__past_001___3,1763,1421
mh_p/y_ksads__panic__past_001___4,1764,1422
mh_p/y_ksads__panic__past_001___5,1765,1423
mh_p/y_ksads__panic__past_001___6,1766,1424
mh_p/y_ksads__panic__past_001___7,1767,1425
mh_p/y_ksads__panic__past_001___8,1768,1426
mh_p/y_ksads__panic__past_001___9,1769,1427
mh_p/y_ksads__panic__past_001___10,1770,1428
mh_p/y_ksads__panic__past_001___11,1771,1429
mh_p/y_ksads__panic__past_001___12,1772,1430
mh_p/y_ksads__panic__past_001___13,1773,1431
mh_p/y_ksads__panic__pres_002,1756,1414
mh_p/y_ksads__panic__past_002,1774,1432
mh_p/y_ksads__panic__pres_003,1757,1415
mh_p/y_ksads__panic__past_003,1775,1433
mh_p/y_ksads__panic__pres_003__01,1758,1416
mh_p/y_ksads__panic__past_004,1776,
mh_p/y_ksads__panic__pres_004,1759,1417
mh_p/y_ksads__panic__past_005,1777,1435
mh_p/y_ksads__panic__past_006__mo,1778,1436
mh_p/y_ksads__panic__past_006__wk,1778,1436
mh_p/y_ksads__panic__past_006__yr,1778,1436
mh_p/y_ksads__agor__pres_,1779,1437
mh_p/y_ksads__agor__pres_001___1,1780,1438
mh_p/y_ksads__agor__pres_001___2,1781,1439
mh_p/y_ksads__agor__pres_001___3,1782,1440
mh_p/y_ksads__agor__pres_001__txt,1783,1441
mh_p/y_ksads__agor__past_,1793,1451
mh_p/y_ksads__agor__past_001___1,1794,1452
mh_p/y_ksads__agor__past_001___2,1795,1453
mh_p/y_ksads__agor__past_001___3,1796,1454
mh_p/y_ksads__agor__past_001__txt,1797,1455
mh_p/y_ksads__agor__pres_002,1784,1442
mh_p/y_ksads__agor__past_002,1798,1456
mh_p/y_ksads__agor__pres_,1785,1443
mh_p/y_ksads__agor__pres_003___1,1786,1444
mh_p/y_ksads__agor__pres_003___2,1787,1445
mh_p/y_ksads__agor__pres_003___3,1788,1446
mh_p/y_ksads__agor__pres_003___4,1789,1447
mh_p/y_ksads__agor__pres_003___5,1790,1448
mh_p/y_ksads__agor__pres_003___6,1791,1449
mh_p/y_ksads__agor__past,1799,1457
mh_p/y_ksads__agor__past_003___1,1800,1458
mh_p/y_ksads__agor__past_003___2,1801,1459
mh_p/y_ksads__agor__past_003___3,1802,1460
mh_p/y_ksads__agor__past_003___4,1803,1461
mh_p/y_ksads__agor__past_003___5,1804,1462
mh_p/y_ksads__agor__past_003___6,1805,1463
mh_p/y_ksads__agor__pres_004,1792,1450
mh_p/y_ksads__agor__past_004,1806,1464
mh_p/y_ksads__agor__past_005__wk,1807,1465
mh_p/y_ksads__sepanx__pres_008,1821,1479
mh_p/y_ksads__sepanx__past_008,1836,1494
mh_p/y_ksads__sepanx__pres_009__mo,1822,1480
mh_p/y_ksads__sepanx__pres_009__wk,1822,1480
mh_p/y_ksads__sepanx__pres_009__yr,1822,1480
mh_p/y_ksads__sepanx__past_009__mo,1837,
mh_p/y_ksads__sepanx__past_009__wk,1837,
mh_p/y_ksads__sepanx__past_009__yr,1837,
mh_p/y_ksads__sepanx__pres_001,1808,1466
mh_p/y_ksads__sepanx__past_001,1823,1481
mh_p/y_ksads__sepanx__pres_002,1809,1467
mh_p/y_ksads__sepanx__past_002,1824,1482
mh_p/y_ksads__sepanx__pres_003,1810,1468
mh_p/y_ksads__sepanx__past_003,1825,1483
mh_p/y_ksads__sepanx__pres_004,1811,1469
mh_p/y_ksads__sepanx__past_004,1826,1484
mh_p/y_ksads__sepanx__pres_005,1812,1470
mh_p/y_ksads__sepanx__past_005,1827,1485
mh_p/y_ksads__sepanx__pres_006,1813,1471
mh_p/y_ksads__sepanx__past_006,1828,1486
mh_p/y_ksads__sepanx__pres_,1814,1472
mh_p/y_ksads__sepanx__pres_007___1,1815,1473
mh_p/y_ksads__sepanx__pres_007___2,1816,1474
mh_p/y_ksads__sepanx__pres_007___3,1817,1475
mh_p/y_ksads__sepanx__pres_007___4,1818,1476
mh_p/y_ksads__sepanx__pres_007___5,1819,1477
mh_p/y_ksads__sepanx__pres_007___6,1820,1478
mh_p/y_ksads__sepanx__past_,1829,1487
mh_p/y_ksads__sepanx__past_007___1,1830,1488
mh_p/y_ksads__sepanx__past_007___2,1831,1489
mh_p/y_ksads__sepanx__past_007___3,1832,1490
mh_p/y_ksads__sepanx__past_007___4,1833,1491
mh_p/y_ksads__sepanx__past_007___5,1834,1492
mh_p/y_ksads__sepanx__past_007___6,1835,1493
mh_p/y_ksads__socanx__pres_,1838,1496
mh_p/y_ksads__socanx__past_001___1,1839,1497
mh_p/y_ksads__socanx__pres_001___1,1839,1497
mh_p/y_ksads__socanx__past_001___2,1840,1498
mh_p/y_ksads__socanx__pres_001___2,1840,1498
mh_p/y_ksads__socanx__past_001___3,1841,1499
mh_p/y_ksads__socanx__pres_001___3,1841,1499
mh_p/y_ksads__socanx__past_001___4,1842,1500
mh_p/y_ksads__socanx__pres_001___4,1842,1500
mh_p/y_ksads__socanx__past_001___5,1843,1501
mh_p/y_ksads__socanx__pres_001___5,1843,1501
mh_p/y_ksads__socanx__past_001___6,1844,1502
mh_p/y_ksads__socanx__pres_001___6,1844,1502
mh_p/y_ksads__socanx__past_001___7,1845,1503
mh_p/y_ksads__socanx__pres_001___7,1845,1503
mh_p/y_ksads__socanx__past_001___8,1846,1504
mh_p/y_ksads__socanx__pres_001___8,1846,1504
mh_p/y_ksads__socanx__past_001___9,1847,1505
mh_p/y_ksads__socanx__pres_001___9,1847,1505
mh_p/y_ksads__socanx__past_001___10,1848,1506
mh_p/y_ksads__socanx__pres_001___10,1848,1506
mh_p/y_ksads__socanx__past_,1866,
mh_p/y_ksads__socanx__pres_001__01___1,1867,
mh_p/y_ksads__socanx__pres_001__01___2,1868,
mh_p/y_ksads__socanx__pres_001__01___3,1869,
mh_p/y_ksads__socanx__pres_001__01___4,1870,
mh_p/y_ksads__socanx__pres_001__01___5,1871,
mh_p/y_ksads__socanx__pres_001__01___6,1872,
mh_p/y_ksads__socanx__pres_001__01___7,1873,
mh_p/y_ksads__socanx__pres_001__01___8,1874,
mh_p/y_ksads__socanx__pres_001__01___9,1875,
mh_p/y_ksads__socanx__pres_001__01___10,1876,
mh_p/y_ksads__socanx__pres_002,1849,1507
mh_p/y_ksads__socanx__past_002,1877,
mh_p/y_ksads__socanx_pres_,1850,1508
mh_p/y_ksads__socanx__pres_003___1,1851,1509
mh_p/y_ksads__socanx__pres_003___2,1852,1510
mh_p/y_ksads__socanx__pres_003___3,1853,1511
mh_p/y_ksads__socanx__pres_003___4,1854,1512
mh_p/y_ksads__socanx__pres_003___5,1855,1513
mh_p/y_ksads__socanx__pres_003___6,1856,1514
mh_p/y_ksads__socanx__past_,1878,1536
mh_p/y_ksads__socanx__past_003___1,1879,1537
mh_p/y_ksads__socanx__past_003___2,1880,1538
mh_p/y_ksads__socanx__past_003___3,1881,1539
mh_p/y_ksads__socanx__past_003___4,1882,1540
mh_p/y_ksads__socanx__past_003___5,1883,1541
mh_p/y_ksads__socanx__past_003___6,1884,1542
mh_p/y_ksads__socanx__pres_004,1857,1515
mh_p/y_ksads__socanx__past_004,1885,1543
mh_p/y_ksads__socanx__pres_,1858,1516
mh_p/y_ksads__socanx__pres_005___1,1859,1517
mh_p/y_ksads__socanx__pres_005___2,1860,1518
mh_p/y_ksads__socanx__pres_005___3,1861,1519
mh_p/y_ksads__socanx__pres_005___4,1862,1520
mh_p/y_ksads__socanx__pres_005___5,1863,1521
mh_p/y_ksads__socanx__pres_005___6,1864,1522
mh_p/y_ksads__socanx__past_,1886,1544
mh_p/y_ksads__socanx__past_005___1,1887,1545
mh_p/y_ksads__socanx__past_005___2,1888,1546
mh_p/y_ksads__socanx__past_005___3,1889,1547
mh_p/y_ksads__socanx__past_005___4,1890,1548
mh_p/y_ksads__socanx__past_005___5,1891,1549
mh_p/y_ksads__socanx__past_005___6,1892,1550
mh_p/y_ksads__socanx__pres_006,1865,1523
mh_p/y_ksads__socanx__past_006,1893,1551
mh_p/y_ksads__socanx__past_007__mo,1894,
mh_p/y_ksads__socanx__past_007__wk,1894,
mh_p/y_ksads__socanx__past_007__yr,1894,
mh_p/y_ksads__phobia_,2103,1761
mh_p/y_ksads__agor__past_005__mo,,
mh_p/y_ksads__agor__past_005__yr,,
mh_p/y_ksads__agor__past_006,,1894
mh_p/y_ksads__agor__past_006__txt,,1895
mh_p/y_ksads__asd__past_001,,1863
mh_p/y_ksads__asd__past_002,,1865
mh_p/y_ksads__asd__past_003,,1867
mh_p/y_ksads__asd__past_004,,1869
mh_p/y_ksads__asd__past_005,,1871
mh_p/y_ksads__asd__pres_,,1872
mh_p/y_ksads__asd__pres_002,,1864
mh_p/y_ksads__asd__pres_003,,1866
mh_p/y_ksads__asd__pres_004,,1868
mh_p/y_ksads__asd__pres_005,,1870
mh_p/y_ksads__asd__pres_006___1,,1873
mh_p/y_ksads__asd__pres_006___2,,1874
mh_p/y_ksads__asd__pres_006___3,,1875
mh_p/y_ksads__asd__pres_006___4,,1876
mh_p/y_ksads__asd__pres_006___5,,1877
mh_p/y_ksads__asd__screen__pres_004a__yr,,
mh_p/y_ksads__asd__screen__pres_004b__yr,,
mh_p/y_ksads__asd__screen__pres_004c__yr,,
mh_p/y_ksads__asd__screen__pres_004d__yr,,
mh_p/y_ksads__asd__screen__pres_004e__yr,,
mh_p/y_ksads__asd__screen__pres_004f__yr,,
mh_p/y_ksads__asd__screen__pres_004g__yr,,
mh_p/y_ksads__bpd__past_002,,1827
mh_p/y_ksads__bpd__past_015,,642
mh_p/y_ksads__bpd__past_017__mo,,643
mh_p/y_ksads__bpd__past_017__yr,,
mh_p/y_ksads__bpd__pres_002,,1826
mh_p/y_ksads__bpd__pres_015,,641
mh_p/y_ksads__bpd__screen__past_003__mo,,
mh_p/y_ksads__bpd__screen__past_003__yr,,
mh_p/y_ksads__bpd__screen__pres_005a__yr,,
mh_p/y_ksads__bpd__screen__pres_005b__yr,,
mh_p/y_ksads__bpd__screen__pres_005c__yr,,
mh_p/y_ksads__bpd__screen__pres_005d__yr,,
mh_p/y_ksads__bpd__screen__pres_005e__yr,,
mh_p/y_ksads__bpd__screen__pres_005f__yr,,
mh_p/y_ksads__bpd__screen__pres_005g__yr,,
mh_p/y_ksads__cond__screen__pres_006a__yr,,
mh_p/y_ksads__cond__screen__pres_006aa__yr,,
mh_p/y_ksads__cond__screen__pres_006ab__yr,,
mh_p/y_ksads__cond__screen__pres_006ac__yr,,
mh_p/y_ksads__cond__screen__pres_006ad__yr,,
mh_p/y_ksads__cond__screen__pres_006ae__yr,,
mh_p/y_ksads__cond__screen__pres_006b__yr,,
mh_p/y_ksads__cond__screen__pres_006c__yr,,
mh_p/y_ksads__cond__screen__pres_006d__yr,,
mh_p/y_ksads__cond__screen__pres_006e__yr,,
mh_p/y_ksads__cond__screen__pres_006f__yr,,
mh_p/y_ksads__cond__screen__pres_006g__yr,,
mh_p/y_ksads__cond__screen__pres_006h__yr,,
mh_p/y_ksads__cond__screen__pres_006i__yr,,
mh_p/y_ksads__cond__screen__pres_006j__yr,,
mh_p/y_ksads__cond__screen__pres_006k__yr,,
mh_p/y_ksads__cond__screen__pres_006l__yr,,
mh_p/y_ksads__cond__screen__pres_006m__yr,,
mh_p/y_ksads__cond__screen__pres_006n__yr,,
mh_p/y_ksads__cond__screen__pres_006o__yr,,
mh_p/y_ksads__cond__screen__pres_006p__yr,,
mh_p/y_ksads__cond__screen__pres_006q__yr,,
mh_p/y_ksads__cond__screen__pres_006r__yr,,
mh_p/y_ksads__cond__screen__pres_006s__yr,,
mh_p/y_ksads__cond__screen__pres_006t__yr,,
mh_p/y_ksads__cond__screen__pres_006u__yr,,
mh_p/y_ksads__cond__screen__pres_006v__yr,,
mh_p/y_ksads__cond__screen__pres_006w__yr,,
mh_p/y_ksads__cond__screen__pres_006x__yr,,
mh_p/y_ksads__cond__screen__pres_006y__yr,,
mh_p/y_ksads__cond__screen__pres_006z__yr,,
mh_p/y_ksads__cond_028,,1996
mh_p/y_ksads__cond_029,,1997
mh_p/y_ksads__cond_030,,1998
mh_p/y_ksads__cond_030__txt,,1999
mh_p/y_ksads__dep__past_003__01,,1880
mh_p/y_ksads__dep__past_003__02,,1881
mh_p/y_ksads__dep__past_009__01,,1882
mh_p/y_ksads__dep__past_012,,608
mh_p/y_ksads__dep__past_013,,1825
mh_p/y_ksads__dep__past_017a__v01,,1814
mh_p/y_ksads__dep__past_017b__v01,,1816
mh_p/y_ksads__dep__past_018a__v01,,1815
mh_p/y_ksads__dep__past_018b__v01,,1817
mh_p/y_ksads__dep__past_019a__v01,,1809
mh_p/y_ksads__dep__past_019b__v01,,1810
mh_p/y_ksads__dep__past_020__v01,,1811
mh_p/y_ksads__dep__past_029,,1806
mh_p/y_ksads__dep__past_030,,1807
mh_p/y_ksads__dep__past_031,,1813
mh_p/y_ksads__dep__pres_009__02,,1883
mh_p/y_ksads__dep__pres_021__v01,,1812
mh_p/y_ksads__dep__screen__past_003__mo,,
mh_p/y_ksads__dep__screen__past_003__yr,,
mh_p/y_ksads__dep__screen__past_004__01__mo,,
mh_p/y_ksads__dep__screen__past_004__01__yr,,
mh_p/y_ksads__dep__screen__past_004a__yr,,
mh_p/y_ksads__dep__screen__past_004b__yr,,
mh_p/y_ksads__dep__screen__past_004c__yr,,
mh_p/y_ksads__dep__screen__past_004d__yr,,
mh_p/y_ksads__dep__screen__past_004e__yr,,
mh_p/y_ksads__dep__screen__past_004f__yr,,
mh_p/y_ksads__dep__screen__past_004g__yr,,
mh_p/y_ksads__dep__screen__pres_004a__yr,,
mh_p/y_ksads__dep__screen__pres_004b__yr,,
mh_p/y_ksads__dep__screen__pres_004c__yr,,
mh_p/y_ksads__dep__screen__pres_004d__yr,,
mh_p/y_ksads__dep__screen__pres_004e__yr,,
mh_p/y_ksads__dep__screen__pres_004f__yr,,
mh_p/y_ksads__dep__screen__pres_004g__yr,,
mh_p/y_ksads__dep_001,,617
mh_p/y_ksads__dep_002,,1824
mh_p/y_ksads__dep_003,,1890
mh_p/y_ksads__dep_003__txt,,1891
mh_p/y_ksads__dmdd_008__yr,,
